Algoritmo,Base,Repeticao,D,Dp,Dn,Atributos,I,Tempo,Testes,Seed,WRAcc,size,TP,FP,SUPP,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
SSDP,borovecki-pn-width-8,4,31,17,14,22283,159671,9.329,6067498,124987441,0.201040583,2.4,13.8,0,1,13.8,20.57161669,9.03E-06,1.823529412,0.811764706,5,Infinity,Infinity,0.44516129,1,0.44516129,0.811764706,0
SSDP,borovecki-pn-width-8,5,31,17,14,22283,159671,11.263,7344866,123979721,0.206867846,2.6,14.2,0,1,14.2,21.60614187,3.83E-06,1.823529412,0.835294118,5,Infinity,Infinity,0.458064516,1,0.458064516,0.835294118,0
SSDP,borovecki-pn-width-8,6,31,17,14,22283,159671,8.643,5748156,119777719,0.203954214,2.6,14,0,1,14,21.02422145,4.54E-06,1.823529412,0.823529412,5,Infinity,Infinity,0.451612903,1,0.451612903,0.823529412,0
SSDP,borovecki-pn-width-8,7,31,17,14,22283,159671,9.796,6546511,117705823,0.215608741,2.4,14.8,0,1,14.8,23.60129758,2.93E-06,1.823529412,0.870588235,5,Infinity,Infinity,0.477419355,1,0.477419355,0.870588235,0
SSDP,borovecki-pn-width-8,8,31,17,14,22283,159671,9.017,6067498,112131119,0.206867846,2,14.2,0,1,14.2,21.60614187,3.83E-06,1.823529412,0.835294118,5,Infinity,Infinity,0.458064516,1,0.458064516,0.835294118,0
SSDP,borovecki-pn-width-8,9,31,17,14,22283,159671,4.633,3193420,108626351,0.163163371,1.2,11.2,0,0.941176471,11.2,14.49737874,1.93E-04,1.823529412,0.658823529,5,Infinity,Infinity,0.361290323,1,0.361290323,0.658823529,0
SSDP,borovecki-pn-width-8,10,31,17,14,22283,159671,4.587,3193420,107980007,0.16024974,1.2,11,0,0.941176471,11,14.08084623,2.17E-04,1.823529412,0.647058824,5,Infinity,Infinity,0.35483871,1,0.35483871,0.647058824,0
SSDP,burczynski-pn-freq-2,1,127,59,68,22283,44566,12.558,1782640,179424673,0.157678715,3,37.4,0,0.796610169,37.4,61.1038253,6.26E-15,2.152542373,0.633898305,5,Infinity,Infinity,0.294488189,1,0.294488189,0.633898305,0
SSDP,burczynski-pn-freq-2,2,127,59,68,22283,44566,13.682,1960904,125164703,0.159365119,3.2,37.8,0,0.796610169,37.8,62.03213272,3.86E-15,2.152542373,0.640677966,5,Infinity,Infinity,0.297637795,1,0.297637795,0.640677966,0
SSDP,burczynski-pn-freq-2,3,127,59,68,22283,44566,14.211,2094602,132011827,0.16020832,3.4,38,0,0.830508475,38,62.49628642,2.66E-15,2.152542373,0.644067797,5,Infinity,Infinity,0.299212598,1,0.299212598,0.644067797,0
SSDP,burczynski-pn-freq-2,4,127,59,68,22283,44566,13.167,1916338,124987441,0.157678715,3,37.4,0,0.813559322,37.4,61.1038253,6.26E-15,2.152542373,0.633898305,5,Infinity,Infinity,0.294488189,1,0.294488189,0.633898305,0
SSDP,burczynski-pn-freq-2,5,127,59,68,22283,44566,12.605,1782640,123979721,0.156835514,3,37.2,0,0.728813559,37.2,60.6396716,7.46E-15,2.152542373,0.630508475,5,Infinity,Infinity,0.292913386,1,0.292913386,0.630508475,0
SSDP,burczynski-pn-freq-2,6,127,59,68,22283,44566,13.057,1871772,119777719,0.158521917,3,37.6,0,0.813559322,37.6,61.56797901,5.06E-15,2.152542373,0.637288136,5,Infinity,Infinity,0.296062992,1,0.296062992,0.637288136,0
SSDP,burczynski-pn-freq-2,7,127,59,68,22283,44566,13.119,1916338,117705823,0.16020832,3.4,38,0,0.830508475,38,62.49628642,2.66E-15,2.152542373,0.644067797,5,Infinity,Infinity,0.299212598,1,0.299212598,0.644067797,0
SSDP,burczynski-pn-freq-2,8,127,59,68,22283,44566,12.356,1738074,112131119,0.157678715,3,37.4,0,0.813559322,37.4,61.1038253,6.26E-15,2.152542373,0.633898305,5,Infinity,Infinity,0.294488189,1,0.294488189,0.633898305,0
SSDP,burczynski-pn-freq-2,9,127,59,68,22283,44566,14.04,2050036,108626351,0.16020832,3.2,38,0,0.813559322,38,62.49628642,2.66E-15,2.152542373,0.644067797,5,Infinity,Infinity,0.299212598,1,0.299212598,0.644067797,0
SSDP,burczynski-pn-freq-2,10,127,59,68,22283,44566,13.634,2005470,107980007,0.16020832,3.4,38,0,0.796610169,38,62.49628642,2.66E-15,2.152542373,0.644067797,5,Infinity,Infinity,0.299212598,1,0.299212598,0.644067797,0
SSDP,burczynski-pn-freq-4,1,127,59,68,22283,89132,14.523,2673960,179424673,0.106243412,2,25.2,0,0.677966102,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,2,127,59,68,22283,89132,14.134,2584828,125164703,0.106243412,2,25.2,0,0.677966102,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,3,127,59,68,22283,89132,14.415,2673960,132011827,0.106243412,2,25.2,0,0.694915254,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,4,127,59,68,22283,89132,13.759,2495696,124987441,0.106243412,2,25.2,0,0.644067797,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,5,127,59,68,22283,89132,13.712,2495696,123979721,0.106243412,2,25.2,0,0.644067797,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,6,127,59,68,22283,89132,14.103,2584828,119777719,0.106243412,2,25.2,0,0.694915254,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,7,127,59,68,22283,89132,13.743,2495696,117705823,0.106243412,2,25.2,0,0.694915254,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,8,127,59,68,22283,89132,14.103,2584828,112131119,0.106243412,2,25.2,0,0.677966102,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,9,127,59,68,22283,89132,14.008,2495696,108626351,0.106243412,2,25.2,0,0.644067797,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-4,10,127,59,68,22283,89132,14.025,2495696,107980007,0.106243412,2,25.2,0,0.627118644,25.2,36.23659451,1.85E-09,2.152542373,0.427118644,5,Infinity,Infinity,0.198425197,1,0.198425197,0.427118644,0
SSDP,burczynski-pn-freq-8,1,127,59,68,22283,178264,16.177,3208752,179424673,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,2,127,59,68,22283,178264,16.161,3208752,125164703,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,3,127,59,68,22283,178264,16.193,3208752,132011827,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,4,127,59,68,22283,178264,17.192,3208752,124987441,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,5,127,59,68,22283,178264,17.955,3208752,123979721,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,6,127,59,68,22283,178264,18.034,3208752,119777719,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,7,127,59,68,22283,178264,16.255,3208752,117705823,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,8,127,59,68,22283,178264,16.13,3208752,112131119,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,9,127,59,68,22283,178264,16.068,3208752,108626351,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-freq-8,10,127,59,68,22283,178264,16.115,3208752,107980007,0.067456135,1,16,0,0.610169492,16,21.09879371,4.36E-06,2.152542373,0.271186441,5,Infinity,Infinity,0.125984252,1,0.125984252,0.271186441,0
SSDP,burczynski-pn-width-2,1,127,59,68,22283,44566,12.526,2540262,179424673,0.144187488,3.2,34.2,0,0.593220339,34.2,53.9472001,2.23E-13,2.152542373,0.579661017,5,Infinity,Infinity,0.269291339,1,0.269291339,0.579661017,0
SSDP,burczynski-pn-width-2,2,127,59,68,22283,44566,11.7,2183734,125164703,0.142501085,3,33.8,0,0.593220339,33.8,53.0966233,4.23E-13,2.152542373,0.572881356,5,Infinity,Infinity,0.266141732,1,0.266141732,0.572881356,0
SSDP,burczynski-pn-width-2,3,127,59,68,22283,44566,14.103,2673960,132011827,0.140814682,2.6,33.4,0,0.593220339,33.4,52.2368011,5.58E-13,2.152542373,0.566101695,5,Infinity,Infinity,0.262992126,1,0.262992126,0.566101695,0
SSDP,burczynski-pn-width-2,4,127,59,68,22283,44566,11.778,2451130,124987441,0.140814682,3,33.4,0,0.593220339,33.4,52.2460465,6.24E-13,2.152542373,0.566101695,5,Infinity,Infinity,0.262992126,1,0.262992126,0.566101695,0
SSDP,burczynski-pn-width-2,5,127,59,68,22283,44566,13.135,2361998,123979721,0.142501085,3.2,33.8,0,0.593220339,33.8,53.0966233,4.23E-13,2.152542373,0.572881356,5,Infinity,Infinity,0.266141732,1,0.266141732,0.572881356,0
SSDP,burczynski-pn-width-2,6,127,59,68,22283,44566,10.889,2094602,119777719,0.138285077,2.6,32.8,0,0.593220339,32.8,50.98751643,1.75E-12,2.152542373,0.555932203,5,Infinity,Infinity,0.258267717,1,0.258267717,0.555932203,0
SSDP,burczynski-pn-width-2,7,127,59,68,22283,44566,13.229,2629394,117705823,0.143344287,3.2,34,0,0.593220339,34,53.5219117,3.23E-13,2.152542373,0.576271186,5,Infinity,Infinity,0.267716535,1,0.267716535,0.576271186,0
SSDP,burczynski-pn-width-2,8,127,59,68,22283,44566,15.163,3030488,112131119,0.147560295,3.6,35,0,0.813559322,35,55.71430422,1.39E-13,2.152542373,0.593220339,5,Infinity,Infinity,0.275590551,1,0.275590551,0.593220339,0
SSDP,burczynski-pn-width-2,9,127,59,68,22283,44566,12.605,2495696,108626351,0.142501085,2.8,33.8,0,0.593220339,33.8,53.0966233,4.23E-13,2.152542373,0.572881356,5,Infinity,Infinity,0.266141732,1,0.266141732,0.572881356,0
SSDP,burczynski-pn-width-2,10,127,59,68,22283,44566,11.45,2183734,107980007,0.137441875,2.6,32.6,0,0.593220339,32.6,50.55355439,1.33E-12,2.152542373,0.552542373,5,Infinity,Infinity,0.256692913,1,0.256692913,0.552542373,0
SSDP,burczynski-pn-width-4,1,127,59,68,22283,88588,22.964,4340812,179424673,0.14503069,2.6,34.4,0,0.881355932,34.4,54.42919362,3.74E-13,2.152542373,0.583050847,5,Infinity,Infinity,0.270866142,1,0.270866142,0.583050847,0
SSDP,burczynski-pn-width-4,2,127,59,68,22283,88588,19.234,3720696,125164703,0.135755472,2.4,32.2,0,0.762711864,32.2,49.72088447,1.91E-12,2.152542373,0.545762712,5,Infinity,Infinity,0.253543307,1,0.253543307,0.545762712,0
SSDP,burczynski-pn-width-4,3,127,59,68,22283,88588,23.151,4783752,132011827,0.150933102,3.4,35.8,0,0.881355932,35.8,57.4715398,4.68E-14,2.152542373,0.606779661,5,Infinity,Infinity,0.281889764,1,0.281889764,0.606779661,0
SSDP,burczynski-pn-width-4,4,127,59,68,22283,88588,26.161,5315280,124987441,0.15514911,3.8,36.8,0,0.881355932,36.8,59.73176655,1.50E-14,2.152542373,0.623728814,5,Infinity,Infinity,0.28976378,1,0.28976378,0.623728814,0
SSDP,burczynski-pn-width-4,5,127,59,68,22283,88588,17.956,3454932,123979721,0.141657883,2.2,33.6,0,0.847457627,33.6,52.79132302,2.12E-12,2.152542373,0.569491525,5,Infinity,Infinity,0.264566929,1,0.264566929,0.569491525,0
SSDP,burczynski-pn-width-4,6,127,59,68,22283,88588,21.465,3986460,119777719,0.144187488,2,34.2,0,0.915254237,34.2,54.06927182,1.03E-12,2.152542373,0.579661017,5,Infinity,Infinity,0.269291339,1,0.269291339,0.579661017,0
SSDP,burczynski-pn-width-4,7,127,59,68,22283,88588,21.762,4340812,117705823,0.145873892,3.4,34.6,0,0.728813559,34.6,54.82581789,1.77E-13,2.152542373,0.586440678,5,Infinity,Infinity,0.272440945,1,0.272440945,0.586440678,0
SSDP,burczynski-pn-width-4,8,127,59,68,22283,88588,18.799,3543520,112131119,0.1500899,2.2,35.6,0,0.915254237,35.6,57.06567013,1.78E-13,2.152542373,0.603389831,5,Infinity,Infinity,0.280314961,1,0.280314961,0.603389831,0
SSDP,burczynski-pn-width-4,9,127,59,68,22283,88588,23.134,4517988,108626351,0.141657883,3.2,33.6,0,0.779661017,33.6,52.72774806,8.95E-13,2.152542373,0.569491525,5,Infinity,Infinity,0.264566929,1,0.264566929,0.569491525,0
SSDP,burczynski-pn-width-4,10,127,59,68,22283,88588,20.639,3986460,107980007,0.1500899,2.6,35.6,0,0.86440678,35.6,57.05642473,1.12E-13,2.152542373,0.603389831,5,Infinity,Infinity,0.280314961,1,0.280314961,0.603389831,0
SSDP,burczynski-pn-width-8,1,127,59,68,22283,170312,33.431,7323416,179424673,0.116361833,2.2,27.6,0,0.644067797,27.6,40.66240622,2.91E-10,2.152542373,0.46779661,5,Infinity,Infinity,0.217322835,1,0.217322835,0.46779661,0
SSDP,burczynski-pn-width-8,2,127,59,68,22283,170312,15.366,3065616,125164703,0.081790564,1,19.4,0,0.694915254,19.4,26.4593768,1.10E-06,2.152542373,0.328813559,5,Infinity,Infinity,0.152755906,1,0.152755906,0.328813559,0
SSDP,burczynski-pn-width-8,3,127,59,68,22283,170312,22.339,4768736,132011827,0.096124992,2,22.8,0,0.779661017,22.8,32.03707225,1.84E-08,2.152542373,0.386440678,5,Infinity,Infinity,0.179527559,1,0.179527559,0.386440678,0
SSDP,burczynski-pn-width-8,4,127,59,68,22283,170312,33.447,7153104,124987441,0.115518631,2.2,27.4,0,0.610169492,27.4,40.27176305,2.44E-10,2.152542373,0.46440678,5,Infinity,Infinity,0.215748031,1,0.215748031,0.46440678,0
SSDP,burczynski-pn-width-8,5,127,59,68,22283,170312,31.512,6812480,123979721,0.116361833,2,27.6,0,0.644067797,27.6,40.65496973,2.29E-10,2.152542373,0.46779661,5,Infinity,Infinity,0.217322835,1,0.217322835,0.46779661,0
SSDP,burczynski-pn-width-8,6,127,59,68,22283,170312,27.908,5960920,119777719,0.115518631,2,27.4,0,0.644067797,27.4,40.28686367,3.31E-10,2.152542373,0.46440678,5,Infinity,Infinity,0.215748031,1,0.215748031,0.46440678,0
SSDP,burczynski-pn-width-8,7,127,59,68,22283,170312,32.604,6812480,117705823,0.111302623,2,26.4,0,0.610169492,26.4,38.43101404,8.44E-10,2.152542373,0.447457627,5,Infinity,Infinity,0.207874016,1,0.207874016,0.447457627,0
SSDP,burczynski-pn-width-8,8,127,59,68,22283,170312,15.569,3065616,112131119,0.081790564,1,19.4,0,0.694915254,19.4,26.4593768,1.10E-06,2.152542373,0.328813559,5,Infinity,Infinity,0.152755906,1,0.152755906,0.328813559,0
SSDP,burczynski-pn-width-8,9,127,59,68,22283,170312,16.848,3406240,108626351,0.083476967,1.2,19.8,0,0.694915254,19.8,27.07395175,4.07E-07,2.152542373,0.33559322,5,Infinity,Infinity,0.155905512,1,0.155905512,0.33559322,0
SSDP,burczynski-pn-width-8,10,127,59,68,22283,170312,19.921,4087488,107980007,0.102027404,1.6,24.2,0,0.576271186,24.2,34.59139981,2.32E-08,2.152542373,0.410169492,5,Infinity,Infinity,0.190551181,1,0.190551181,0.410169492,0
SSDP,chiaretti-pn-freq-2,1,128,74,54,12625,25250,5.21,909000,179424673,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,2,128,74,54,12625,25250,5.211,934250,125164703,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,3,128,74,54,12625,25250,5.07,909000,132011827,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,4,128,74,54,12625,25250,5.132,934250,124987441,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,5,128,74,54,12625,25250,5.132,934250,123979721,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,6,128,74,54,12625,25250,4.946,883750,119777719,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,7,128,74,54,12625,25250,4.945,883750,117705823,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,8,128,74,54,12625,25250,5.179,934250,112131119,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,9,128,74,54,12625,25250,5.054,909000,108626351,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-2,10,128,74,54,12625,25250,4.805,858500,107980007,0.141723633,3,43,0,0.648648649,43,47.25993461,7.15E-12,1.72972973,0.581081081,5,Infinity,Infinity,0.3359375,1,0.3359375,0.581081081,0
SSDP,chiaretti-pn-freq-4,1,128,74,54,12625,50500,6.318,1464500,179424673,0.088330078,2,26.8,0,0.432432432,26.8,24.74229583,7.21E-07,1.72972973,0.362162162,5,Infinity,Infinity,0.209375,1,0.209375,0.362162162,0
SSDP,chiaretti-pn-freq-4,2,128,74,54,12625,50500,6.146,1414000,125164703,0.088330078,2,26.8,0,0.432432432,26.8,24.74229583,7.21E-07,1.72972973,0.362162162,5,Infinity,Infinity,0.209375,1,0.209375,0.362162162,0
SSDP,chiaretti-pn-freq-4,3,128,74,54,12625,50500,6.162,1414000,132011827,0.088989258,2,27,0,0.432432432,27,24.974404,6.25E-07,1.72972973,0.364864865,5,Infinity,Infinity,0.2109375,1,0.2109375,0.364864865,0
SSDP,chiaretti-pn-freq-4,4,128,74,54,12625,50500,6.162,1414000,124987441,0.088989258,2,27,0,0.459459459,27,24.974404,6.25E-07,1.72972973,0.364864865,5,Infinity,Infinity,0.2109375,1,0.2109375,0.364864865,0
SSDP,chiaretti-pn-freq-4,5,128,74,54,12625,50500,5.803,1313000,123979721,0.087670898,2,26.6,0,0.445945946,26.6,24.51018766,8.18E-07,1.72972973,0.359459459,5,Infinity,Infinity,0.2078125,1,0.2078125,0.359459459,0
SSDP,chiaretti-pn-freq-4,6,128,74,54,12625,50500,6.209,1414000,119777719,0.088989258,2,27,0,0.432432432,27,24.974404,6.25E-07,1.72972973,0.364864865,5,Infinity,Infinity,0.2109375,1,0.2109375,0.364864865,0
SSDP,chiaretti-pn-freq-4,7,128,74,54,12625,50500,6.069,1414000,117705823,0.088330078,2,26.8,0,0.432432432,26.8,24.74229583,7.21E-07,1.72972973,0.362162162,5,Infinity,Infinity,0.209375,1,0.209375,0.362162162,0
SSDP,chiaretti-pn-freq-4,8,128,74,54,12625,50500,5.959,1363500,112131119,0.088989258,2,27,0,0.445945946,27,24.974404,6.25E-07,1.72972973,0.364864865,5,Infinity,Infinity,0.2109375,1,0.2109375,0.364864865,0
SSDP,chiaretti-pn-freq-4,9,128,74,54,12625,50500,5.975,1363500,108626351,0.088330078,2,26.8,0,0.445945946,26.8,24.74229583,7.21E-07,1.72972973,0.362162162,5,Infinity,Infinity,0.209375,1,0.209375,0.362162162,0
SSDP,chiaretti-pn-freq-4,10,128,74,54,12625,50500,6.474,1515000,107980007,0.088989258,2,27,0,0.432432432,27,24.974404,6.25E-07,1.72972973,0.364864865,5,Infinity,Infinity,0.2109375,1,0.2109375,0.364864865,0
SSDP,chiaretti-pn-freq-8,1,128,74,54,12625,101000,7.41,1818000,179424673,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,2,128,74,54,12625,101000,6.942,1818000,125164703,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,3,128,74,54,12625,101000,6.911,1818000,132011827,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,4,128,74,54,12625,101000,6.942,1818000,124987441,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,5,128,74,54,12625,101000,6.895,1818000,123979721,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,6,128,74,54,12625,101000,6.88,1818000,119777719,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,7,128,74,54,12625,101000,6.926,1818000,117705823,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,8,128,74,54,12625,101000,6.88,1818000,112131119,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,9,128,74,54,12625,101000,6.911,1818000,108626351,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-freq-8,10,128,74,54,12625,101000,6.879,1818000,107980007,0.052734375,1,16,0,0.608108108,16,13.34362934,2.59E-04,1.72972973,0.216216216,5,Infinity,Infinity,0.125,1,0.125,0.216216216,0
SSDP,chiaretti-pn-width-2,1,128,74,54,12625,25250,9.859,1969500,179424673,0.186547852,5,56.6,0,0.797297297,56.6,74.06528686,0,1.72972973,0.764864865,5,Infinity,Infinity,0.4421875,1,0.4421875,0.764864865,0
SSDP,chiaretti-pn-width-2,2,128,74,54,12625,25250,9.688,2020000,125164703,0.176660156,4.8,53.6,0,0.77027027,53.6,67.38317184,5.33E-16,1.72972973,0.724324324,5,Infinity,Infinity,0.41875,1,0.41875,0.724324324,0
SSDP,chiaretti-pn-width-2,3,128,74,54,12625,25250,8.798,1792750,132011827,0.167431641,4.4,50.8,0,0.756756757,50.8,61.47826342,5.77E-15,1.72972973,0.686486486,5,Infinity,Infinity,0.396875,1,0.396875,0.686486486,0
SSDP,chiaretti-pn-width-2,4,128,74,54,12625,25250,8.72,1843250,124987441,0.164135742,4,49.8,0,0.716216216,49.8,59.49728684,1.56E-14,1.72972973,0.672972973,5,Infinity,Infinity,0.3890625,1,0.3890625,0.672972973,0
SSDP,chiaretti-pn-width-2,5,128,74,54,12625,25250,7.005,1489750,123979721,0.156225586,3.8,47.4,0,0.810810811,47.4,54.93621622,1.37E-13,1.72972973,0.640540541,5,Infinity,Infinity,0.3703125,1,0.3703125,0.640540541,0
SSDP,chiaretti-pn-width-2,6,128,74,54,12625,25250,5.912,1237250,119777719,0.146337891,3,44.4,0,0.864864865,44.4,49.62094359,2.22E-12,1.72972973,0.6,5,Infinity,Infinity,0.346875,1,0.346875,0.6,0
SSDP,chiaretti-pn-width-2,7,128,74,54,12625,25250,9.36,1868500,117705823,0.170727539,4.6,51.8,0,0.756756757,51.8,63.51124908,2.09E-15,1.72972973,0.7,5,Infinity,Infinity,0.4046875,1,0.4046875,0.7,0
SSDP,chiaretti-pn-width-2,8,128,74,54,12625,25250,7.379,1540250,112131119,0.156884766,3.6,47.6,0,0.824324324,47.6,55.30522523,1.15E-13,1.72972973,0.643243243,5,Infinity,Infinity,0.371875,1,0.371875,0.643243243,0
SSDP,chiaretti-pn-width-2,9,128,74,54,12625,25250,9.095,1919000,108626351,0.16875,3.8,51.2,0,0.716216216,51.2,62.27452661,3.20E-15,1.72972973,0.691891892,5,Infinity,Infinity,0.4,1,0.4,0.691891892,0
SSDP,chiaretti-pn-width-2,10,128,74,54,12625,25250,3.713,782750,107980007,0.123925781,2,37.6,0,0.527027027,37.6,38.86047246,5.29E-10,1.72972973,0.508108108,5,Infinity,Infinity,0.29375,1,0.29375,0.508108108,0
SSDP,chiaretti-pn-width-4,1,128,74,54,12625,50429,10.935,2723166,179424673,0.136450195,3,41.4,0,0.689189189,41.4,44.67936638,4.31E-11,1.72972973,0.559459459,5,Infinity,Infinity,0.3234375,1,0.3234375,0.559459459,0
SSDP,chiaretti-pn-width-4,2,128,74,54,12625,50429,5.195,1361583,125164703,0.096899414,2,29.4,0,0.486486486,29.4,27.95810803,2.77E-07,1.72972973,0.397297297,5,Infinity,Infinity,0.2296875,1,0.2296875,0.397297297,0
SSDP,chiaretti-pn-width-4,3,128,74,54,12625,50429,11.123,2773595,132011827,0.136450195,3,41.4,0,0.594594595,41.4,44.65782093,2.53E-11,1.72972973,0.559459459,5,Infinity,Infinity,0.3234375,1,0.3234375,0.559459459,0
